rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha21
2,90,-2.60489047104831,0.0233732600625323,-0.0389128928084783,-0.689078249548941,0,0,0,0,0,0
3,90,-2.92313794351883,0.145842517046539,-0.0324683562532682,-1.45139599417804,0,0,0,0,0,0
1,91,0.556335793180098,0.0562305523113069,0.148901459056138,0.638312417330658,0,0,0,0,0,0
2,91,-1.47290401181731,-0.0115446608694932,0.0224633746623143,0.218533811133482,0,0,0,0,0,0
3,91,0.826980580846113,0.108180567652301,0.0775326968457493,-0.787050663634889,0,0,0,0,0,0
1,92,0.119222995718165,-0.0852310289282984,0.0882441383437685,-1.6305100507943,0,0,0,0,0,0
2,92,2.55015074135077,-0.178555955217426,0.0701450265496018,0.207846816724105,0,0,0,0,0,0
3,92,0.319649528670229,-0.0163213334635009,0.0083435767913573,-0.531123216408304,0,0,0,0,0,0
1,93,0.316009181316195,-0.0524126644279711,-0.00473253808521584,-0.451110906246081,0,0,0,0,0,0
2,93,0.314555522046907,0.0161743638198254,0.0533482359113649,-0.739653903527036,0,0,0,0,0,0
3,93,0.719791265620273,0.00978598541462317,0.0599210350897356,-0.164383459816376,0,0,0,0,0,0
1,94,-3.15001016768741,-0.00477091705043139,-0.0199857633381522,0.809198630314128,0,0,0,0,0,0
2,94,-3.44075573853365,0.105380432972035,0.0101741450343439,-0.926591914597801,0,0,0,0,0,0
3,94,-2.97879881007765,0.0337314085972651,-0.0231105841084836,-0.0940307337680517,0,0,0,0,0,0
1,95,-0.233925902056614,-0.115540863770939,-0.00636358751704358,-0.488490091600964,0,0,0,0,0,0
2,95,-2.20343134269512,-0.0573507036004486,0.0399287358392721,-1.31284267580214,0,0,0,0,0,0
3,95,-1.90437927519018,0.0202865420816847,0.0186340780144184,-1.35123473821586,0,0,0,0,0,0
1,96,0.0641521131626943,-0.0366980082705375,-0.0353336691706975,-0.481575285214314,0,0,0,0,0,0
2,96,0.71664081064435,0.0342136670372513,0.0914077723019327,0.375541085748603,0,0,0,0,0,0
3,96,0.128581658053482,-0.0540850994176637,0.0156135777765379,0.712502500532529,0,0,0,0,0,0
1,97,-2.27412701993903,-0.0843177107154419,0.0556295302320451,0.936601819977804,0,0,0,0,0,0
2,97,-2.87652667107535,-0.0750087602881804,0.0336689286851374,1.16973002023972,0,0,0,0,0,0
3,97,-2.44822634698885,-0.164615705435694,0.0787923340911373,0.331798937765144,0,0,0,0,0,0
1,98,-0.733297196563225,0.228766603030754,-0.00348934713619986,-1.59817931513626,0,0,0,0,0,0
2,98,-0.501749071514522,-0.0552468695146139,0.0101603269846715,-0.0419692483629481,0,0,0,0,0,0
3,98,-0.115005589621862,0.087551146286698,0.0322975520766445,1.06108931768884,0,0,0,0,0,0
1,99,-1.74186676813275,0.0412665871051857,0.0296671074959203,-0.838248139191905,0,0,0,0,0,0
2,99,-1.40368777603958,0.0106137576899025,-0.0370930907247182,0.100367180450572,0,0,0,0,0,0
3,99,-1.93828716024825,-0.0433741864769987,-0.067646727732483,0.853497008653098,0,0,0,0,0,0
1,100,-1.87330382107815,-0.00432032477066568,-0.00648811177622458,1.82791014383092,0,0,0,0,0,0
2,100,-1.20385833584168,-0.0079111923598415,0.0964999669634365,-0.297953610024779,0,0,0,0,0,0
3,100,-0.978648345507685,-0.0233715811810064,-0.075740958213953,-1.51123596172033,0,0,0,0,0,0
1,101,-2.68393448101718,-0.0281669919273708,0.048697414819075,0.294704308745277,0,0,0,0,0,0
2,101,-2.67386286540925,-0.0890357179849634,0.045564352502487,-0.0341455821906731,0,0,0,0,0,0
3,101,-2.03764541302435,-0.102579438707728,-0.00437996279908731,0.871997071717102,0,0,0,0,0,0
1,102,-2.1275929472137,-0.092313496866139,-0.0731639527751607,-0.903406795909148,0,0,0,0,0,0
2,102,-2.30470909851715,0.0434727043470559,0.0498358653723075,-0.320712448656268,0,0,0,0,0,0
3,102,-0.59419324202636,-0.082324036176366,0.0852999187564738,-1.30603722019199,0,0,0,0,0,0
1,103,-1.71623702860655,-0.160132102972055,0.0210613675071972,-1.01213947617494,0,0,0,0,0,0
2,103,-1.85821241776489,-0.041231695531396,-0.0116728091726112,0.694400896208991,0,0,0,0,0,0
3,103,-1.58725573751389,-0.0435628543045693,-0.063070043807462,0.649463990414302,0,0,0,0,0,0
1,104,-3.17069154730816,-0.015798536277331,-0.0571796593804199,-1.15385147628951,0,0,0,0,0,0
2,104,-2.72677711583136,-0.117468216378457,-0.00662326158038948,-0.662325000084632,0,0,0,0,0,0
3,104,-3.27964943098025,-0.0149613987060545,-0.0386287948220297,-0.697699840892738,0,0,0,0,0,0
1,105,-2.79535869497275,0.172596240318703,-0.0305237837653609,0.174765042185595,0,0,0,0,0,0
2,105,-1.46986290675308,0.174428963025248,-0.0515463296218153,-0.127029666495058,0,0,0,0,0,0
3,105,-3.26137740514718,0.143510510949849,0.0138753834695587,0.736604203430303,0,0,0,0,0,0
1,106,-2.23734438507623,-0.031623420633427,-0.0257342804303049,0.246783423281171,0,0,0,0,0,0
2,106,-3.45535807451922,0.01861403297586,-0.00893157093577834,1.6460119327682,0,0,0,0,0,0
3,106,-2.6414414205598,0.0663419126758098,-0.00316562929140352,-0.566931264989109,0,0,0,0,0,0
1,107,3.09440777093681,-0.00510235579118737,0.0792923119562272,0.0849642490789411,0,0,0,0,0,0
2,107,3.69644591722099,-0.131804462765057,0.0457142420388877,0.841854685417551,0,0,0,0,0,0
3,107,4.42933430311855,-0.0949517872426384,0.0625170521612043,0.686331494719239,0,0,0,0,0,0
1,108,2.22595210759391,0.0622021281703764,-0.0221512663126421,-0.416979006841706,0,0,0,0,0,0
2,108,1.03140005385909,0.0582753565502166,0.00354940415124649,0.569581176355933,0,0,0,0,0,0
3,108,0.83000366747367,0.0158225537604123,-0.0433727978435944,-1.06293610848311,0,0,0,0,0,0
1,109,1.10240682269938,0.0487370945257151,0.159625128197292,-0.939688394737533,0,0,0,0,0,0
2,109,0.531917142981437,0.0221994520226964,0.0729523550037565,-2.12441277090199,0,0,0,0,0,0
3,109,1.42414458708517,0.0234529336818418,-0.0289215277381566,-0.662269916197153,0,0,0,0,0,0
1,110,1.61637016847612,0.187283338440454,0.00267649766746619,0.242918873189329,0,0,0,0,0,0
2,110,-0.493247144310374,-0.0724162818811776,0.0178754945476047,0.483469035394938,0,0,0,0,0,0
3,110,-1.50680174441951,-0.0312332995288487,-0.0988587804803877,-0.454841736634497,0,0,0,0,0,0
1,111,-0.953458522997875,0.0355891234421903,0.0102777497448535,0.743643143618546,0,0,0,0,0,0
2,111,0.150358424450449,0.0818145927142655,0.0223550714696508,-1.48801075302374,0,0,0,0,0,0
3,111,0.197673481751548,0.0744516508817579,-0.00249790593004598,0.911883433060508,0,0,0,0,0,0
1,112,-1.70146116036408,-0.0264150147219495,-0.0436754279656463,-0.884124259065441,0,0,0,0,0,0
2,112,-2.09782045506186,-0.0777439085175715,-0.0463542681255515,0.367772955132003,0,0,0,0,0,0
3,112,-1.39935229236316,-0.0831095851859905,-0.034058087712224,0.46409185972225,0,0,0,0,0,0
1,113,0.745484093730969,-0.115042427251742,0.0131733643567668,1.94499127701111,0,0,0,0,0,0
2,113,-0.0553524110203432,-0.137842715953548,0.0187928716588397,1.62861054822013,0,0,0,0,0,0
3,113,-2.2188100884859,-0.204509521353487,0.163298579134873,0.0899503588930493,0,0,0,0,0,0
1,114,-0.39671465240038,0.0356463196798517,-0.0469693308664318,-0.407015207012825,0,0,0,0,0,0
2,114,-1.2661278623137,0.0125044881489729,-0.0348144841441765,0.948140572153073,0,0,0,0,0,0
3,114,0.096227676838053,0.0120539982753087,-0.019895267331041,0.543665943137787,0,0,0,0,0,0
1,115,0.371740881270046,-0.0689030927587442,-0.0179420338498961,0.511575129440558,0,0,0,0,0,0
2,115,-0.373943659262507,-0.0795840508280358,-0.0254062037544447,-0.21385559152054,0,0,0,0,0,0
3,115,0.611911726136871,0.0115328157838738,0.0777691677685697,-0.17626380649658,0,0,0,0,0,0
1,116,1.69005590168096,-0.12139747905358,-0.0589257644931818,1.0528527361452,0,0,0,0,0,0
2,116,2.61509453448892,-0.0580735828563569,0.00638004473841583,0.929283789317122,0,0,0,0,0,0
3,116,1.70594491080115,-0.0454604270960433,0.0831503515736436,0.479631421133178,0,0,0,0,0,0
1,117,-0.325601747053176,-0.026717261394111,0.0249313055772462,-0.296506082605948,0,0,0,0,0,0
2,117,1.69450525538843,0.0350373702836646,0.117284811134619,-0.0124845528655695,0,0,0,0,0,0
3,117,0.97870669380324,0.0273570741934255,0.0809394579310217,-0.0285637185427539,0,0,0,0,0,0
1,118,1.20888936939125,-0.0458955653352869,-0.0286114137282982,-0.740700505692679,0,0,0,0,0,0
2,118,1.92737628879543,-0.0123519224895458,0.0253879399530625,-0.811111118330798,0,0,0,0,0,0
3,118,2.41636361079995,-0.100335455524822,0.00459847499257995,0.369016654689357,0,0,0,0,0,0
1,119,-0.953471145581902,-0.0115528264944434,-0.0421581409388628,-0.196916336834419,0,0,0,0,0,0
2,119,-1.0038966927988,-0.0174320755908936,-0.00640261531273201,0.648758367104272,0,0,0,0,0,0
3,119,-1.03156872842821,-0.0914926469984867,-0.0453520655259124,-0.624159043223202,0,0,0,0,0,0
1,120,-2.17189089040071,-0.101105381456975,0.0473423422733265,0.389396853858547,0,0,0,0,0,0
2,120,-1.64173003853989,-0.111284704989473,0.0556428146409434,0.454878468505365,0,0,0,0,0,0
3,120,-1.14520684607918,-0.106909965438852,0.0573008823256645,0.602509504084425,0,0,0,0,0,0
1,121,0.479963155879767,-0.202574900381009,0.15307115859625,-1.29804614096312,0,0,0,0,0,0
2,121,-2.03917561194847,0.0473724969974126,0.042571128952589,-0.211680521756384,0,0,0,0,0,0
3,121,-0.852265206117622,-0.0402609051101996,-0.00324107424109263,0.469184577922831,0,0,0,0,0,0
1,122,-0.230783701903248,-0.122663816425381,0.0107778162268621,0.717758907164223,0,0,0,0,0,0
2,122,-0.171998893274857,-0.0946839039909289,0.0295013445033908,0.514725201129973,0,0,0,0,0,0
3,122,-0.468517645781056,-0.0631406956106205,0.0269174197507443,0.809405580876014,0,0,0,0,0,0
1,123,2.95309138530354,-0.0418498635137875,-0.035918450209119,-0.706293524129505,0,0,0,0,0,0
2,123,3.28484337938001,-0.02133972978251,0.027444912341154,-0.509590266299086,0,0,0,0,0,0
3,123,3.1844381181077,-0.0726844169574452,-0.0128032043738425,-0.170685055092092,0,0,0,0,0,0
1,124,-0.481869084947981,0.132945861940087,-0.14410719541032,1.36814425750339,0,0,0,0,0,0
2,124,-0.403538077998497,0.134181960314271,-0.00703256624923196,1.47851254873893,0,0,0,0,0,0
3,124,0.705860427386812,0.157345477549497,-0.0169049229096335,0.955883476071271,0,0,0,0,0,0
1,125,-1.05859638334238,-0.0503502941098814,0.0364623083535636,0.068812833560465,0,0,0,0,0,0
2,125,-0.0810692043920156,0.0495861160796895,-0.0764489166550285,0.114208471570313,0,0,0,0,0,0
3,125,-1.50383219756089,-0.00426514611684051,0.106793527448188,0.298221514354347,0,0,0,0,0,0
1,126,-2.37594110704603,-0.0501972295212928,-0.0350577688418614,-2.7508560609891,0,0,0,0,0,0
2,126,-0.727372851122634,-0.0710437693016294,-0.0302869694412586,-0.544695536675119,0,0,0,0,0,0
3,126,-0.360060875462044,-0.025366547991053,-0.0733811830526208,0.21757607389927,0,0,0,0,0,0
1,127,-2.74741945084489,0.0647654076222156,0.00605990090722597,-0.556730682500526,0,0,0,0,0,0
2,127,-1.84952099966357,0.0165594895608309,0.0745003260231104,-1.03045999155686,0,0,0,0,0,0
3,127,-2.03807567112707,-0.0200569664459717,-0.0347553339609984,-0.29248498671596,0,0,0,0,0,0
1,128,1.83239408596527,-0.0633530968814607,-0.00649629011032404,0.0885832910375741,0,0,0,0,0,0
2,128,2.31198515658859,0.0306137654514241,0.0614077332790705,0.30166548625671,0,0,0,0,0,0
3,128,2.16278787031365,-0.109048397155709,0.00496554323458123,-1.12919434029242,0,0,0,0,0,0
1,129,0.583993393592406,-0.032961011626578,0.0191310309785291,0.899545015466864,0,0,0,0,0,0
2,129,-0.525762694910108,0.147916698315291,-0.0930253164595795,0.0810807286830435,0,0,0,0,0,0
3,129,-2.12715075325689,-0.184284955736386,0.00564962903322666,-0.757008789641864,0,0,0,0,0,0
1,130,-2.33633278716945,0.115556439527577,-0.0329764436304544,-1.94794797031981,0,0,0,0,0,0
2,130,-2.10230975626601,0.0104549000768269,0.0316981218660264,-0.190894149725902,0,0,0,0,0,0
3,130,-2.11182416360602,0.0519195272169985,0.0528974165163732,0.445595342197995,0,0,0,0,0,0
1,131,-0.438955937633827,-0.157854521503587,-0.068093590072745,-0.645591111825335,0,0,0,0,0,0
2,131,-0.23169696784355,-0.0394269920344029,-0.0431655152954845,-0.0689069786830905,0,0,0,0,0,0
3,131,-1.31024633063658,0.0136083600356611,-0.0319171094841071,-0.11512245741339,0,0,0,0,0,0
1,132,-0.839132800191339,-0.0556873056699405,-0.011109649874917,0.112835987544519,0,0,0,0,0,0
2,132,0.357889613470063,0.0613487235155894,-0.0951128950541751,-0.980673529213038,0,0,0,0,0,0
3,132,-2.32194850499675,0.0056904839972591,-0.045746698992398,0.066801941334947,0,0,0,0,0,0
1,133,1.80146477874372,-0.111670022903696,0.0244758112152426,0.0128624346599899,0,0,0,0,0,0
2,133,1.86241793107235,-0.109227748122363,0.0543150525395722,-1.27328742378269,0,0,0,0,0,0
3,133,1.08306962156099,-0.00777021971416098,-0.0481901511085716,0.0456077211909618,0,0,0,0,0,0
1,134,3.83804560303143,-0.20908446582059,-0.0627038533562841,-2.18262459425664,0,0,0,0,0,0
2,134,3.53789563625834,-0.117476280359546,-0.102706859473048,-1.00802237126429,0,0,0,0,0,0
3,134,3.27597632069594,-0.122977709840136,-0.0405341393220049,-0.492587895194685,0,0,0,0,0,0
1,135,-1.71064815396453,-0.0179342460723579,0.0447394238340176,0.697376059454978,0,0,0,0,0,0
2,135,-0.651121267475598,-0.0130598921453303,-0.112376558909425,-0.2423498686668,0,0,0,0,0,0
3,135,-2.63190632336258,0.16307185884599,0.0256973672064347,-1.64297436554082,0,0,0,0,0,0
1,136,-0.430461059289735,-0.0281235910716222,-0.0932466885736772,-0.984455170411245,0,0,0,0,0,0
2,136,-0.576111223103593,-0.00346854558451004,0.0515738061136309,-0.593509428912451,0,0,0,0,0,0
3,136,0.0749908142040043,-0.0696959633499533,-0.0792616060025818,-0.0573235890217043,0,0,0,0,0,0
1,137,0.532342186395363,0.00111035899855902,0.0575399313162876,-0.0402412810767721,0,0,0,0,0,0
2,137,-1.00249763269167,0.109707521620673,0.0216270349839502,-0.925469296039404,0,0,0,0,0,0
3,137,-1.88964640230332,0.0970439354605547,-0.0237541245192759,-0.245931757885057,0,0,0,0,0,0
1,138,1.16193218145277,0.00518817467831503,0.0140151669507583,-0.772780740052519,0,0,0,0,0,0
2,138,2.00846683416252,-0.154850254940362,-0.0435894197484537,-0.163470962179442,0,0,0,0,0,0
3,138,-0.0283582131258813,0.08440706667795,0.0246666453266,0.0483115806379797,0,0,0,0,0,0
1,139,2.10299101241261,0.126401162804639,-0.00441988831764173,-1.58532131626339,0,0,0,0,0,0
2,139,-1.03477977890688,0.0968169261767622,0.00478371598519883,0.928770521673133,0,0,0,0,0,0
3,139,-0.217660871052097,0.0708042942590669,-0.0441007743387188,0.297824626228462,0,0,0,0,0,0
1,140,-0.22563403078408,-0.145508361264416,-0.00432337063942437,-0.750177689590238,0,0,0,0,0,0
2,140,-0.905299244456154,-0.134584001503169,-0.158024526966554,0.538738781277693,0,0,0,0,0,0
3,140,-0.0266085959285141,0.0225361093776241,-0.135682680267546,-0.304258523711729,0,0,0,0,0,0
1,141,1.4345627234109,0.10597046242357,0.0610270511026517,0.399862225910706,0,0,0,0,0,0
2,141,0.260283479826387,0.0591038732129426,0.01143095407666,1.36836913801114,0,0,0,0,0,0
3,141,1.78410578604444,0.0416296964625238,-0.0484022366925965,1.21957613916983,0,0,0,0,0,0
1,142,-1.971680980649,0.102070255283097,0.0606084487875655,0.327820353901475,0,0,0,0,0,0
2,142,-0.768982235695987,-0.0184677719118887,-0.0528873558429889,0.559009757733969,0,0,0,0,0,0
3,142,0.0692104494614174,-0.0758057432894155,0.0356196031434427,-0.30542114239231,0,0,0,0,0,0
1,143,-3.03088758208869,0.0828019392109415,0.0714389540386266,-0.413971899848458,0,0,0,0,0,0
2,143,-2.6038610890179,0.0842896375098262,0.0382194967261372,-0.704893061655586,0,0,0,0,0,0
3,143,-1.93324390673468,-0.0926000302766291,0.0256419384889672,0.149742281854488,0,0,0,0,0,0
1,144,0.494335756470378,-0.00202388090221231,0.0282189693329829,1.18577617826894,0,0,0,0,0,0
2,144,0.0422230893581368,-0.0473319268624348,-0.0365571057922635,1.42315508557892,0,0,0,0,0,0
3,144,1.52358753552739,-0.00448298556551019,0.041150402668255,0.868052738161041,0,0,0,0,0,0
1,145,0.0301580853991332,0.00793600253680403,0.0168315216756761,1.83877498034096,0,0,0,0,0,0
2,145,-0.455933686410824,-0.0117669624589664,0.00337583627489363,-0.742666714797546,0,0,0,0,0,0
3,145,0.0304829461609373,0.0161156535124124,0.080198059142681,1.47368050643493,0,0,0,0,0,0
1,146,0.892876950150596,-0.102735934680219,-0.0684631789232418,0.426047099192164,0,0,0,0,0,0
2,146,0.619556625261076,0.0454672797121765,-0.00739604991788967,-0.581409013348007,0,0,0,0,0,0
3,146,0.535320592374031,0.0818880472407467,0.0619571190133454,-2.30639235737355,0,0,0,0,0,0
1,147,2.0429923979576,-0.0374212330436292,-0.0668019664874152,0.726430108476769,0,0,0,0,0,0
2,147,0.892905975063534,0.0655596491434586,0.0834407106705694,0.499745212567523,0,0,0,0,0,0
3,147,2.52218282517841,0.0522684882114594,0.00891525999722784,-0.832761189695597,0,0,0,0,0,0
1,148,-1.58908404316475,0.0246081046591503,0.00165639294132958,-0.499185206778687,0,0,0,0,0,0
2,148,-0.861578713512464,-0.00313543456954579,0.118870246472785,-1.01877668987926,0,0,0,0,0,0
3,148,0.0967390388546363,0.0284898074496117,0.0739437941624318,0.0214696876906915,0,0,0,0,0,0
1,149,1.86503600155358,0.148386113645827,-0.00369997881616807,-1.12142080882619,0,0,0,0,0,0
2,149,3.21781620041535,-0.0399959494481537,-0.141801181496848,0.0232041010978097,0,0,0,0,0,0
3,149,2.94549921457338,-0.00636404789384057,-0.103683120289523,-0.0191198303813229,0,0,0,0,0,0
1,150,0.442799147743194,-0.00449465971143662,-0.127225689273521,0.507948414549792,0,0,0,0,0,0
2,150,0.594330812655137,0.0205194629817162,0.053719637366439,-1.56130438923551,0,0,0,0,0,0
3,150,-0.858245020576588,0.0739119767134305,-0.0788560558904248,-0.263037858148034,0,0,0,0,0,0
1,151,-2.37794140831035,0.0162789473769964,0.083259450038508,-0.955747740318774,0,0,0,0,0,0
2,151,-3.10512776865452,0.0235383710614504,-0.0752346569803117,-0.967601957943103,0,0,0,0,0,0
3,151,-2.60528960937025,0.0398829415174938,0.0471532852677544,1.39520938569801,0,0,0,0,0,0
1,152,1.62686078823973,0.0924704464286868,-0.101434745659333,0.262081424530543,0,0,0,0,0,0
2,152,4.06531327036568,0.109153974065621,0.0686095121355283,-0.696485872515316,0,0,0,0,0,0
3,152,1.72758934632422,0.135240357683004,0.0208385347687313,1.02935090075066,0,0,0,0,0,0
1,153,-0.10335316912184,-0.0100120894873311,0.0470905145953469,0.519469433566292,0,0,0,0,0,0
2,153,-0.411194922421233,-0.0823843359972891,-0.00319408184634087,0.573393182007299,0,0,0,0,0,0
3,153,-0.162339588647932,-0.0306545368522153,0.0664882298488222,0.245262371592236,0,0,0,0,0,0
1,154,4.01403064124058,0.109064208524013,0.0358835720554008,-0.429511316646386,0,0,0,0,0,0
2,154,3.12110224386991,0.084915101863218,-0.0727739806738221,0.645692254417734,0,0,0,0,0,0
3,154,5.01287021072595,-0.0281899314004244,-0.0362204607896485,-0.0430887397796191,0,0,0,0,0,0
1,155,-0.172137047839645,-0.0581055110314089,0.0153670461860079,-0.471165092030765,0,0,0,0,0,0
2,155,-0.0640720041836591,0.0452780059204431,0.0518678596450836,-0.489434672441523,0,0,0,0,0,0
3,155,-0.209550391013179,-0.0761557666787416,-0.00783702968710354,0.121604132196683,0,0,0,0,0,0
1,156,-0.381079034224674,0.147166978636825,0.0820623194931549,-1.13448295527379,0,0,0,0,0,0
2,156,-1.07717704686282,0.0648608811452305,0.0959637287081142,-1.19652869890299,0,0,0,0,0,0
3,156,-0.845869350926623,-0.0943251788221825,-0.0311531773479957,-0.799098272666038,0,0,0,0,0,0
1,157,0.503805056647423,-0.139651966036728,0.0903217796529788,-1.74481285295224,0,0,0,0,0,0
2,157,1.07387881000818,-0.0517857488108069,0.0384851645017185,-0.896507118743832,0,0,0,0,0,0
3,157,-0.908874535620579,0.0317239696164841,-0.0716796693229369,0.731068661595525,0,0,0,0,0,0
1,158,-2.15658923728077,0.00755674913113,-0.0490003534651296,-0.424232980515036,0,0,0,0,0,0
2,158,-1.93538048158364,-0.0329278621161543,-0.00555355043879924,0.052457783717597,0,0,0,0,0,0
3,158,-1.84974476790499,-0.0134976299348615,-0.0218974677062561,-0.236776712991057,0,0,0,0,0,0
1,159,0.959750169846392,0.0884672718990855,-0.0526491172316506,2.343447502315,0,0,0,0,0,0
2,159,0.0279582083353809,0.204867917723459,-0.0495256160578355,1.89832042313313,0,0,0,0,0,0
3,159,3.30866725026537,0.169362576496042,-0.0177424575273667,1.99729148937237,0,0,0,0,0,0
1,160,1.86169575962601,0.130550778772158,-0.0142207922439243,0.0843426630070101,0,0,0,0,0,0
2,160,3.75250893034308,0.0113646103263809,-0.0360400779445825,-0.165586784210185,0,0,0,0,0,0
3,160,5.10629206248883,0.0130064168075803,-0.0498408395283116,-0.23326340712777,0,0,0,0,0,0
1,161,-1.04667269720052,0.0373896775395725,-0.00151564659911727,-0.484358020600171,0,0,0,0,0,0
2,161,-1.36442010295733,0.00325243224462468,-0.000782746872358991,-0.424989559514843,0,0,0,0,0,0
3,161,-1.04639524929251,-0.0373214891037078,0.0595257772650372,-0.831402674406814,0,0,0,0,0,0
1,162,1.69325216800433,-0.00352480490390078,0.0487378092569489,-2.03967100439697,0,0,0,0,0,0
2,162,1.00879924298978,0.00701254299927848,-0.0300176579604853,0.414157080253059,0,0,0,0,0,0
3,162,2.65365738075154,-0.0152232014754646,-0.0257019746982533,0.244936271404728,0,0,0,0,0,0
1,163,1.33414991720555,-0.123385680889157,0.0915900264772918,-0.650279486355835,0,0,0,0,0,0
2,163,0.732089991377001,0.00708490727289274,0.0453179449914725,0.0747949424380114,0,0,0,0,0,0
3,163,-1.65947540737823,0.106227131634965,0.0311494449031663,0.586712010020369,0,0,0,0,0,0
1,164,0.677626190388072,-0.0182760068520303,-0.0257446059651293,-1.26560816553908,0,0,0,0,0,0
2,164,-1.90983838272779,0.113445415128321,-0.0197385257450461,-0.300584568233684,0,0,0,0,0,0
3,164,-1.09776481712048,0.00297275080676357,-0.00714503005476541,-1.7460449841948,0,0,0,0,0,0
1,165,-0.287674741372883,-0.0851063229954895,0.0116931407522016,0.260521799130202,0,0,0,0,0,0
2,165,-0.336632994881371,-0.102309611430111,0.0041734490477171,-0.586190922901125,0,0,0,0,0,0
3,165,-1.59399564704318,0.0588139889146236,0.0231794091814934,0.3168500890465,0,0,0,0,0,0
1,166,-1.71490631208352,-0.129754581715569,0.0245012767113837,1.24130563890513,0,0,0,0,0,0
2,166,-1.16030905542949,-0.127218282588441,-0.0503788337546232,-0.474786119361996,0,0,0,0,0,0
3,166,-2.0867572706381,-0.183340251764846,0.0459539211956855,0.120420473133176,0,0,0,0,0,0
1,167,2.36349611115165,-0.0425760924403898,-0.0106067669850043,0.814773812247821,0,0,0,0,0,0
2,167,2.36264547572615,0.10214987531424,0.0219241949293388,-1.47642432083819,0,0,0,0,0,0
3,167,2.21370265517843,0.0446810570903738,0.153018690764412,0.125963094531468,0,0,0,0,0,0
1,168,1.18006762590058,-0.179522506211323,-0.048363122442607,1.43625179482765,0,0,0,0,0,0
2,168,1.32334423460217,0.0157979496021216,0.0556558961670779,2.17607589981551,0,0,0,0,0,0
3,168,2.62276759436729,0.00596387833389184,0.00187005307200683,0.00564971918866131,0,0,0,0,0,0
1,169,-1.72180262871199,0.0823728762679197,-0.0886861291100027,1.29265023598355,0,0,0,0,0,0
2,169,3.62413026851834,0.0509027739094263,0.00525247789416969,-1.68490043651826,0,0,0,0,0,0
3,169,2.97905199707515,0.0576810097015539,-0.0235888225525122,-0.467377211379487,0,0,0,0,0,0
1,170,0.674969357106431,0.0284920667534994,-0.044344573043043,0.847239274843563,0,0,0,0,0,0
2,170,1.50487341527326,0.0542616127409609,-0.0496330281830923,1.72269301679127,0,0,0,0,0,0
3,170,3.49257056719174,-0.0561452139465236,0.00941999355805723,0.0111846579205486,0,0,0,0,0,0
1,171,-1.37450821309751,0.097947787294679,0.0684901041540194,0.270270450275973,0,0,0,0,0,0
2,171,-0.202298939852257,-0.0387594687500424,0.00221393041387907,-0.0880639480215508,0,0,0,0,0,0
3,171,-0.0710434173521088,0.067181762121014,0.0325598853287696,0.539849904920062,0,0,0,0,0,0
1,172,-0.0502974771703739,0.20177654719469,0.0233198638067316,0.634570380697843,0,0,0,0,0,0
2,172,-0.96602361448677,0.192391390940224,-0.0381620842351351,0.726695666096926,0,0,0,0,0,0
3,172,2.51102504666372,0.185944780505256,0.0839922320008788,0.73744654899889,0,0,0,0,0,0
1,173,-0.143630621490204,0.132792340058911,-0.0123641014509833,-1.17947119113718,0,0,0,0,0,0
2,173,-0.411949129529501,-0.145656040577247,0.00704289438407671,-0.526056800676987,0,0,0,0,0,0
3,173,-2.35261651855468,0.0577760414228183,-0.0531203753447946,0.87419538279035,0,0,0,0,0,0
1,174,-0.664338318202772,0.0137513783895576,0.0753310781667792,0.136771090037295,0,0,0,0,0,0
2,174,-1.66117232443051,0.0325219549371504,0.0061974699978421,-1.44230478915288,0,0,0,0,0,0
3,174,-1.07160932371873,-0.0121172627642425,0.0355388692335152,-1.14597070604071,0,0,0,0,0,0
1,175,1.66155539186424,0.153892484731782,-0.0365839857960112,-0.423902251848814,0,0,0,0,0,0
2,175,3.53823117304504,0.117746781819549,0.0235435555606955,-0.267750017461416,0,0,0,0,0,0
3,175,1.31716517757306,0.155784664716235,0.0384907048735582,-0.00512849248227476,0,0,0,0,0,0
1,176,0.805427170847495,0.0168809716505188,-0.0554360536331057,0.496237068963907,0,0,0,0,0,0
2,176,3.01256734934311,0.0238449244679385,0.117531490978039,-0.755382686442458,0,0,0,0,0,0
3,176,1.51114571229899,0.0236726397792048,-0.0317995866275767,-0.378032080515609,0,0,0,0,0,0
1,177,-0.493340150789018,0.0632707284122428,-0.014160602214636,1.03275558730784,0,0,0,0,0,0
2,177,0.432434837095663,0.141672548305997,0.035548443927043,-0.232181252432947,0,0,0,0,0,0
3,177,4.28098962102002,-0.0642814664772532,0.00536511588742483,0.387618191917721,0,0,0,0,0,0
1,178,2.00339096445059,-0.00204184527701834,0.0145828356747249,-0.203494388141002,0,0,0,0,0,0
2,178,-0.099540243930603,-0.0518619227700426,0.02275491747523,-0.105012306340945,0,0,0,0,0,0
3,178,0.760673237497238,-0.12004014634968,-0.0826853455978747,-1.09704708496326,0,0,0,0,0,0
1,179,-0.190406138496057,-0.011974868632872,-0.0640741284613672,0.188391833716014,0,0,0,0,0,0
2,179,-0.356497723834771,0.00779218856299427,-0.0283005193708082,0.658039809442627,0,0,0,0,0,0
3,179,0.720059914140621,-0.0163062950439359,-0.0292179541364768,-0.842416925554102,0,0,0,0,0,0
